Province,Year,Month,Tourism_Type,Income(Million Baht),Tourism_Amount,Province_EN
บึงกาฬ,2023,1,ไทย,106.23,"63,490",Bueng Kan
บึงกาฬ,2023,1,ต่างชาติ,4.88,"2,184",Bueng Kan
บึงกาฬ,2023,2,ไทย,91.45,"54,658",Bueng Kan
บึงกาฬ,2023,2,ต่างชาติ,4.46,"1,996",Bueng Kan
บึงกาฬ,2023,3,ไทย,102.26,"61,113",Bueng Kan
บึงกาฬ,2023,3,ต่างชาติ,4.67,"2,082",Bueng Kan
บึงกาฬ,2023,4,ไทย,128.68,"69,420",Bueng Kan
บึงกาฬ,2023,4,ต่างชาติ,7.21,"3,308",Bueng Kan
บึงกาฬ,2023,5,ไทย,127.01,"68,520",Bueng Kan
บึงกาฬ,2023,5,ต่างชาติ,5.87,"2,692",Bueng Kan
บึงกาฬ,2023,6,ไทย,129.80,"70,021",Bueng Kan
บึงกาฬ,2023,6,ต่างชาติ,4.57,"2,096",Bueng Kan
บึงกาฬ,2023,7,ไทย,135.86,"74,006",Bueng Kan
บึงกาฬ,2023,7,ต่างชาติ,6.12,"2,667",Bueng Kan
บึงกาฬ,2023,8,ไทย,131.15,"71,439",Bueng Kan
บึงกาฬ,2023,8,ต่างชาติ,5.59,"2,435",Bueng Kan
บึงกาฬ,2023,9,ไทย,137.24,"74,756",Bueng Kan
บึงกาฬ,2023,9,ต่างชาติ,5.69,"2,473",Bueng Kan
บึงกาฬ,2023,10,ไทย,140.72,"78,669",Bueng Kan
บึงกาฬ,2023,10,ต่างชาติ,5.72,"2,534",Bueng Kan
บึงกาฬ,2023,11,ไทย,125.82,"70,337",Bueng Kan
บึงกาฬ,2023,11,ต่างชาติ,6.08,"2,694",Bueng Kan
บึงกาฬ,2023,12,ไทย,133.92,"74,871",Bueng Kan
บึงกาฬ,2023,12,ต่างชาติ,6.69,"2,968",Bueng Kan
มหาสารคาม,2023,1,ไทย,128.18,"110,496",Maha Sarakham
มหาสารคาม,2023,1,ต่างชาติ,2.26,887,Maha Sarakham
มหาสารคาม,2023,2,ไทย,102.06,"87,980",Maha Sarakham
มหาสารคาม,2023,2,ต่างชาติ,2.01,787,Maha Sarakham
มหาสารคาม,2023,3,ไทย,118.92,"102,513",Maha Sarakham
มหาสารคาม,2023,3,ต่างชาติ,2.12,831,Maha Sarakham
มหาสารคาม,2023,4,ไทย,132.99,"76,155",Maha Sarakham
มหาสารคาม,2023,4,ต่างชาติ,3.05,929,Maha Sarakham
มหาสารคาม,2023,5,ไทย,119.37,"68,358",Maha Sarakham
มหาสารคาม,2023,5,ต่างชาติ,2.81,854,Maha Sarakham
มหาสารคาม,2023,6,ไทย,115.09,"65,903",Maha Sarakham
มหาสารคาม,2023,6,ต่างชาติ,2.59,785,Maha Sarakham
มหาสารคาม,2023,7,ไทย,87.84,"50,342",Maha Sarakham
มหาสารคาม,2023,7,ต่างชาติ,2.74,896,Maha Sarakham
มหาสารคาม,2023,8,ไทย,76.72,"43,971",Maha Sarakham
มหาสารคาม,2023,8,ต่างชาติ,2.59,845,Maha Sarakham
มหาสารคาม,2023,9,ไทย,74.71,"42,821",Maha Sarakham
มหาสารคาม,2023,9,ต่างชาติ,2.23,725,Maha Sarakham
มหาสารคาม,2023,10,ไทย,75.86,"45,767",Maha Sarakham
มหาสารคาม,2023,10,ต่างชาติ,2.12,863,Maha Sarakham
มหาสารคาม,2023,11,ไทย,78.86,"47,580",Maha Sarakham
มหาสารคาม,2023,11,ต่างชาติ,2.91,"1,188",Maha Sarakham
มหาสารคาม,2023,12,ไทย,86.87,"52,412",Maha Sarakham
มหาสารคาม,2023,12,ต่างชาติ,2.26,924,Maha Sarakham
เลย,2023,1,ไทย,437.75,"185,438",Loei
เลย,2023,1,ต่างชาติ,11.12,"2,585",Loei
เลย,2023,2,ไทย,394.56,"167,140",Loei
เลย,2023,2,ต่างชาติ,9.19,"2,135",Loei
เลย,2023,3,ไทย,363.87,"154,144",Loei
เลย,2023,3,ต่างชาติ,9.12,"2,122",Loei
เลย,2023,4,ไทย,379.91,"173,852",Loei
เลย,2023,4,ต่างชาติ,9.60,"2,615",Loei
เลย,2023,5,ไทย,343.24,"157,074",Loei
เลย,2023,5,ต่างชาติ,7.24,"1,973",Loei
เลย,2023,6,ไทย,481.82,"220,485",Loei
เลย,2023,6,ต่างชาติ,8.54,"2,322",Loei
เลย,2023,7,ไทย,466.81,"205,493",Loei
เลย,2023,7,ต่างชาติ,8.88,"2,368",Loei
เลย,2023,8,ไทย,486.94,"214,353",Loei
เลย,2023,8,ต่างชาติ,9.91,"2,643",Loei
เลย,2023,9,ไทย,445.80,"196,240",Loei
เลย,2023,9,ต่างชาติ,8.58,"2,295",Loei
เลย,2023,10,ไทย,460.80,"194,117",Loei
เลย,2023,10,ต่างชาติ,9.37,"2,219",Loei
เลย,2023,11,ไทย,471.04,"198,430",Loei
เลย,2023,11,ต่างชาติ,9.62,"2,279",Loei
เลย,2023,12,ไทย,475.75,"200,416",Loei
เลย,2023,12,ต่างชาติ,10.19,"2,413",Loei
สกลนคร,2023,1,ไทย,213.02,"150,087",Sakon Nakhon
สกลนคร,2023,1,ต่างชาติ,3.19,"1,044",Sakon Nakhon
สกลนคร,2023,2,ไทย,203.40,"143,309",Sakon Nakhon
สกลนคร,2023,2,ต่างชาติ,3.16,"1,034",Sakon Nakhon
สกลนคร,2023,3,ไทย,175.49,"123,654",Sakon Nakhon
สกลนคร,2023,3,ต่างชาติ,3.40,"1,118",Sakon Nakhon
สกลนคร,2023,4,ไทย,208.84,"123,053",Sakon Nakhon
สกลนคร,2023,4,ต่างชาติ,2.86,868,Sakon Nakhon
สกลนคร,2023,5,ไทย,216.76,"127,716",Sakon Nakhon
สกลนคร,2023,5,ต่างชาติ,2.51,762,Sakon Nakhon
สกลนคร,2023,6,ไทย,200.93,"118,389",Sakon Nakhon
สกลนคร,2023,6,ต่างชาติ,2.21,674,Sakon Nakhon
สกลนคร,2023,7,ไทย,210.05,"127,587",Sakon Nakhon
สกลนคร,2023,7,ต่างชาติ,5.96,"1,927",Sakon Nakhon
สกลนคร,2023,8,ไทย,190.66,"115,811",Sakon Nakhon
สกลนคร,2023,8,ต่างชาติ,5.87,"1,898",Sakon Nakhon
สกลนคร,2023,9,ไทย,216.68,"131,610",Sakon Nakhon
สกลนคร,2023,9,ต่างชาติ,6.42,"2,083",Sakon Nakhon
สกลนคร,2023,10,ไทย,247.47,"148,535",Sakon Nakhon
สกลนคร,2023,10,ต่างชาติ,4.90,"1,690",Sakon Nakhon
สกลนคร,2023,11,ไทย,237.90,"142,789",Sakon Nakhon
สกลนคร,2023,11,ต่างชาติ,5.15,"1,774",Sakon Nakhon
สกลนคร,2023,12,ไทย,290.11,"174,127",Sakon Nakhon
สกลนคร,2023,12,ต่างชาติ,5.94,"2,045",Sakon Nakhon
หนองคาย,2023,1,ไทย,429.79,"186,473",Nong Khai
หนองคาย,2023,1,ต่างชาติ,135.78,"69,281",Nong Khai
หนองคาย,2023,2,ไทย,413.75,"179,514",Nong Khai
หนองคาย,2023,2,ต่างชาติ,109.21,"55,722",Nong Khai
หนองคาย,2023,3,ไทย,443.15,"192,266",Nong Khai
หนองคาย,2023,3,ต่างชาติ,180.95,"92,329",Nong Khai
หนองคาย,2023,4,ไทย,496.15,"204,602",Nong Khai
หนองคาย,2023,4,ต่างชาติ,185.56,"84,926",Nong Khai
หนองคาย,2023,5,ไทย,467.29,"192,700",Nong Khai
หนองคาย,2023,5,ต่างชาติ,170.76,"78,155",Nong Khai
หนองคาย,2023,6,ไทย,443.35,"182,828",Nong Khai
หนองคาย,2023,6,ต่างชาติ,156.57,"71,662",Nong Khai
หนองคาย,2023,7,ไทย,383.98,"187,797",Nong Khai
หนองคาย,2023,7,ต่างชาติ,131.13,"61,753",Nong Khai
หนองคาย,2023,8,ไทย,372.46,"182,161",Nong Khai
หนองคาย,2023,8,ต่างชาติ,133.59,"62,911",Nong Khai
หนองคาย,2023,9,ไทย,378.94,"185,331",Nong Khai
หนองคาย,2023,9,ต่างชาติ,128.29,"60,402",Nong Khai
หนองคาย,2023,10,ไทย,448.37,"214,307",Nong Khai
หนองคาย,2023,10,ต่างชาติ,141.03,"68,950",Nong Khai
หนองคาย,2023,11,ไทย,402.22,"192,250",Nong Khai
หนองคาย,2023,11,ต่างชาติ,135.31,"66,151",Nong Khai
หนองคาย,2023,12,ไทย,461.97,"220,805",Nong Khai
หนองคาย,2023,12,ต่างชาติ,149.31,"72,989",Nong Khai
หนองบัวลำภู,2023,1,ไทย,28.55,"30,112",Nong Bua Lam Phu
หนองบัวลำภู,2023,1,ต่างชาติ,0.67,328,Nong Bua Lam Phu
หนองบัวลำภู,2023,2,ไทย,24.19,"25,512",Nong Bua Lam Phu
หนองบัวลำภู,2023,2,ต่างชาติ,0.44,217,Nong Bua Lam Phu
หนองบัวลำภู,2023,3,ไทย,22.25,"23,469",Nong Bua Lam Phu
หนองบัวลำภู,2023,3,ต่างชาติ,0.47,237,Nong Bua Lam Phu
หนองบัวลำภู,2023,4,ไทย,25.45,"21,291",Nong Bua Lam Phu
หนองบัวลำภู,2023,4,ต่างชาติ,0.45,273,Nong Bua Lam Phu
หนองบัวลำภู,2023,5,ไทย,32.58,"27,254",Nong Bua Lam Phu
หนองบัวลำภู,2023,5,ต่างชาติ,0.40,242,Nong Bua Lam Phu
หนองบัวลำภู,2023,6,ไทย,32.71,"27,364",Nong Bua Lam Phu
หนองบัวลำภู,2023,6,ต่างชาติ,0.39,226,Nong Bua Lam Phu
หนองบัวลำภู,2023,7,ไทย,36.26,"28,503",Nong Bua Lam Phu
หนองบัวลำภู,2023,7,ต่างชาติ,0.41,209,Nong Bua Lam Phu
หนองบัวลำภู,2023,8,ไทย,30.51,"23,980",Nong Bua Lam Phu
หนองบัวลำภู,2023,8,ต่างชาติ,0.51,261,Nong Bua Lam Phu
หนองบัวลำภู,2023,9,ไทย,31.43,"24,703",Nong Bua Lam Phu
หนองบัวลำภู,2023,9,ต่างชาติ,0.34,177,Nong Bua Lam Phu
หนองบัวลำภู,2023,10,ไทย,34.18,"29,954",Nong Bua Lam Phu
หนองบัวลำภู,2023,10,ต่างชาติ,0.49,217,Nong Bua Lam Phu
หนองบัวลำภู,2023,11,ไทย,32.49,"28,480",Nong Bua Lam Phu
หนองบัวลำภู,2023,11,ต่างชาติ,0.39,174,Nong Bua Lam Phu
หนองบัวลำภู,2023,12,ไทย,37.45,"32,820",Nong Bua Lam Phu
หนองบัวลำภู,2023,12,ต่างชาติ,0.54,237,Nong Bua Lam Phu
อุดรธานี,2023,1,ไทย,853.37,"365,968",Udon Thani
อุดรธานี,2023,1,ต่างชาติ,117.14,"43,018",Udon Thani
อุดรธานี,2023,2,ไทย,731.43,"313,674",Udon Thani
อุดรธานี,2023,2,ต่างชาติ,114.29,"41,971",Udon Thani
อุดรธานี,2023,3,ไทย,753.11,"322,970",Udon Thani
อุดรธานี,2023,3,ต่างชาติ,225.10,"82,665",Udon Thani
อุดรธานี,2023,4,ไทย,749.17,"299,127",Udon Thani
อุดรธานี,2023,4,ต่างชาติ,267.64,"88,366",Udon Thani
อุดรธานี,2023,5,ไทย,733.46,"292,853",Udon Thani
อุดรธานี,2023,5,ต่างชาติ,235.52,"77,759",Udon Thani
อุดรธานี,2023,6,ไทย,718.97,"287,064",Udon Thani
อุดรธานี,2023,6,ต่างชาติ,223.70,"73,864",Udon Thani
อุดรธานี,2023,7,ไทย,740.39,"276,243",Udon Thani
อุดรธานี,2023,7,ต่างชาติ,193.75,"70,841",Udon Thani
อุดรธานี,2023,8,ไทย,712.89,"265,982",Udon Thani
อุดรธานี,2023,8,ต่างชาติ,201.02,"73,502",Udon Thani
อุดรธานี,2023,9,ไทย,766.00,"285,797",Udon Thani
อุดรธานี,2023,9,ต่างชาติ,204.54,"74,785",Udon Thani
อุดรธานี,2023,10,ไทย,803.89,"320,377",Udon Thani
อุดรธานี,2023,10,ต่างชาติ,257.50,"85,971",Udon Thani
อุดรธานี,2023,11,ไทย,716.18,"285,421",Udon Thani
อุดรธานี,2023,11,ต่างชาติ,237.44,"79,273",Udon Thani
อุดรธานี,2023,12,ไทย,807.29,"321,737",Udon Thani
อุดรธานี,2023,12,ต่างชาติ,276.81,"92,419",Udon Thani
ชัยภูมิ,2023,1,ไทย,163.75,"104,642",Chaiyaphum
ชัยภูมิ,2023,1,ต่างชาติ,1.46,601,Chaiyaphum
ชัยภูมิ,2023,2,ไทย,146.24,"93,453",Chaiyaphum
ชัยภูมิ,2023,2,ต่างชาติ,1.24,510,Chaiyaphum
ชัยภูมิ,2023,3,ไทย,156.79,"100,202",Chaiyaphum
ชัยภูมิ,2023,3,ต่างชาติ,1.45,605,Chaiyaphum
ชัยภูมิ,2023,4,ไทย,174.87,"130,258",Chaiyaphum
ชัยภูมิ,2023,4,ต่างชาติ,1.37,511,Chaiyaphum
ชัยภูมิ,2023,5,ไทย,169.33,"126,131",Chaiyaphum
ชัยภูมิ,2023,5,ต่างชาติ,1.68,626,Chaiyaphum
ชัยภูมิ,2023,6,ไทย,180.28,"134,292",Chaiyaphum
ชัยภูมิ,2023,6,ต่างชาติ,1.64,616,Chaiyaphum
ชัยภูมิ,2023,7,ไทย,162.28,"99,878",Chaiyaphum
ชัยภูมิ,2023,7,ต่างชาติ,1.46,536,Chaiyaphum
ชัยภูมิ,2023,8,ไทย,202.50,"124,629",Chaiyaphum
ชัยภูมิ,2023,8,ต่างชาติ,1.45,534,Chaiyaphum
ชัยภูมิ,2023,9,ไทย,184.59,"113,605",Chaiyaphum
ชัยภูมิ,2023,9,ต่างชาติ,1.74,645,Chaiyaphum
ชัยภูมิ,2023,10,ไทย,236.18,"148,932",Chaiyaphum
ชัยภูมิ,2023,10,ต่างชาติ,1.36,461,Chaiyaphum
ชัยภูมิ,2023,11,ไทย,239.00,"150,712",Chaiyaphum
ชัยภูมิ,2023,11,ต่างชาติ,1.25,423,Chaiyaphum
ชัยภูมิ,2023,12,ไทย,258.12,"162,768",Chaiyaphum
ชัยภูมิ,2023,12,ต่างชาติ,1.59,537,Chaiyaphum
นครราชสีมา,2023,1,ไทย,"1,480.35","657,212",Nakhon Ratchasima
นครราชสีมา,2023,1,ต่างชาติ,38.59,"12,078",Nakhon Ratchasima
นครราชสีมา,2023,2,ไทย,"1,345.50","597,346",Nakhon Ratchasima
นครราชสีมา,2023,2,ต่างชาติ,39.38,"12,325",Nakhon Ratchasima
นครราชสีมา,2023,3,ไทย,"1,350.15","599,396",Nakhon Ratchasima
นครราชสีมา,2023,3,ต่างชาติ,39.32,"12,282",Nakhon Ratchasima
นครราชสีมา,2023,4,ไทย,"1,524.15","634,471",Nakhon Ratchasima
นครราชสีมา,2023,4,ต่างชาติ,45.07,"11,841",Nakhon Ratchasima
นครราชสีมา,2023,5,ไทย,"1,454.90","605,643",Nakhon Ratchasima
นครราชสีมา,2023,5,ต่างชาติ,41.04,"10,782",Nakhon Ratchasima
นครราชสีมา,2023,6,ไทย,"1,400.76","583,101",Nakhon Ratchasima
นครราชสีมา,2023,6,ต่างชาติ,37.19,"9,718",Nakhon Ratchasima
นครราชสีมา,2023,7,ไทย,"1,383.40","579,375",Nakhon Ratchasima
นครราชสีมา,2023,7,ต่างชาติ,55.32,"16,579",Nakhon Ratchasima
นครราชสีมา,2023,8,ไทย,"1,664.88","697,262",Nakhon Ratchasima
นครราชสีมา,2023,8,ต่างชาติ,52.97,"15,875",Nakhon Ratchasima
นครราชสีมา,2023,9,ไทย,"1,662.08","696,076",Nakhon Ratchasima
นครราชสีมา,2023,9,ต่างชาติ,53.99,"16,175",Nakhon Ratchasima
นครราชสีมา,2023,10,ไทย,"1,806.65","750,229",Nakhon Ratchasima
นครราชสีมา,2023,10,ต่างชาติ,57.18,"17,234",Nakhon Ratchasima
นครราชสีมา,2023,11,ไทย,"1,838.81","763,586",Nakhon Ratchasima
นครราชสีมา,2023,11,ต่างชาติ,63.90,"19,259",Nakhon Ratchasima
นครราชสีมา,2023,12,ไทย,"2,049.86","851,235",Nakhon Ratchasima
นครราชสีมา,2023,12,ต่างชาติ,75.29,"22,711",Nakhon Ratchasima
บุรีรัมย์,2023,1,ไทย,653.83,"310,965",Buri Ram
บุรีรัมย์,2023,1,ต่างชาติ,10.94,"4,149",Buri Ram
บุรีรัมย์,2023,2,ไทย,543.74,"258,605",Buri Ram
บุรีรัมย์,2023,2,ต่างชาติ,10.31,"3,909",Buri Ram
บุรีรัมย์,2023,3,ไทย,595.26,"283,105",Buri Ram
บุรีรัมย์,2023,3,ต่างชาติ,10.42,"3,948",Buri Ram
บุรีรัมย์,2023,4,ไทย,576.59,"284,799",Buri Ram
บุรีรัมย์,2023,4,ต่างชาติ,11.11,"3,969",Buri Ram
บุรีรัมย์,2023,5,ไทย,557.33,"275,288",Buri Ram
บุรีรัมย์,2023,5,ต่างชาติ,9.32,"3,331",Buri Ram
บุรีรัมย์,2023,6,ไทย,517.17,"255,453",Buri Ram
บุรีรัมย์,2023,6,ต่างชาติ,8.22,"2,938",Buri Ram
บุรีรัมย์,2023,7,ไทย,634.43,"255,233",Buri Ram
บุรีรัมย์,2023,7,ต่างชาติ,9.05,"2,594",Buri Ram
บุรีรัมย์,2023,8,ไทย,644.19,"259,159",Buri Ram
บุรีรัมย์,2023,8,ต่างชาติ,11.01,"3,154",Buri Ram
